Subject_ID,Stage,max,min,median,mean,var,rms,diff1_mean,diff2_mean,diff1_std,diff2_std,freq0,freq1,freq2,freq3,freq4,freq5,freq6,freq7
20250505-2500002211,Rest,3.5,-14.6,0.3482825866929445,0.3436717946630722,0.0513013725280263,0.4115964953385332,-0.0022029207035260284,2.7969797183962034e-05,0.01871695113983649,0.00979449123492417,1.165950176739543,0.04284483937384552,0.05126562007316293,0.020541449976469596,0.007094932097348321,0.005426648017603803,0.0014196171614889103,0.0001563245835541025
20250505-2500002211,Positive,-4.4,-34.8,0.7061120669386542,0.5916262237705274,0.09489913231372678,0.6670237784117603,-0.0016869741023192789,-0.00021545201461280745,0.03508427726757905,0.015036493122922524,5.345418488182728,1.131155706056158,0.4841770882919557,0.19627922851805266,0.04717774722055573,0.030923259372967984,0.01580843751262698,0.010040205399268524
20250505-2500002211,Neutral,2.6,-35.4,0.6823788685727048,0.6118191038861356,0.0709741133906325,0.667305574134269,0.00045324830238093134,6.172606992446887e-05,0.015176742177237856,0.00625111605281377,15.220317868527081,0.37203858937568873,0.10481148172248367,0.03684804911404819,0.013701490411082916,0.006436647307344559,0.002912409367428947,0.0016668785357045117
20250505-2500002211,Negative,3.7,-19.3,0.449863140835176,0.46235528764425915,0.055657534748567376,0.5190664184487117,0.0008346471365092285,-7.667051683505648e-05,0.0257603635665546,0.012362009255721795,5.799495640794562,1.1735622349000552,0.28489127987031504,0.10842979842251299,0.041951543270335546,0.012189876579991734,0.010466845569292867,0.005781313630918547
20250505-2500069587,Rest,19.4,8.3,0.5068227584822635,0.518590122204422,0.07064518194923565,0.5827357006372899,-0.0012348724853445256,3.588878506271284e-06,0.021983774883445772,0.011274925054694226,9.168073297669334,0.3821837504037153,0.0955672023443534,0.03493092223489736,0.028507634956042777,0.0076703660576708,0.000984677057451271,0.00225916044598572
20250505-2500069587,Positive,17.5,9.9,0.5578165416436127,0.5279816762107767,0.0642191963452774,0.5856482278293164,0.0027272265864152455,1.89563759796731e-05,0.021327508432294872,0.011174164928354052,4.956584973950519,0.7982507152253502,0.11708462642277159,0.06309205745828436,0.020255775663244987,0.005419890356193893,0.004788087091336152,0.0004857650346880159
20250505-2500069587,Neutral,27.1,2.6,0.6890806579755158,0.642597800106727,0.057812508504623376,0.6861081847687203,-0.000818521881330316,-7.331161595724655e-07,0.008171045403349795,0.005276111685874619,8.00678133104702,0.07175915421368205,0.010476199833112163,0.008883060266989772,0.001321228017735457,0.0010561999377314008,0.0006043564766304609,0.0006204120112371147
20250505-2500069587,Negative,5.4,-0.1,0.29425480790138914,0.35527073429825773,0.04554453662810583,0.41444158970466405,0.0003703176178670382,-1.3166328364821305e-05,0.03435002895501625,0.030590002379750587,4.752505136227116,0.5987359381084266,0.17035313540876162,0.1401243885400533,0.1964968063547807,0.07286379548561962,0.0379223169931236,0.0382175089614883
20250505-2500203181,Rest,-5.5,-28.1,0.3339326993734744,0.42817124771890214,0.06978746407714664,0.5031084191805064,0.00120568279959946,-2.654229365244861e-05,0.02969521795213593,0.015023795563858584,1.9212223502422858,0.35697377232301575,0.0658349565474358,0.018702127074357523,0.0072886906285989355,0.004226730105945131,0.004185153476495885,0.002662526277512552
20250505-2500203181,Positive,-12.0,-25.4,0.551142325787005,0.553144510545127,0.0497459296543816,0.5964182921411698,-7.001030070582442e-05,6.860283541226324e-05,0.038700183495561924,0.022427059791690827,3.222579377657073,0.36991740873057255,0.21161313706864102,0.05181789987944284,0.04685069189349102,0.027917717967145428,0.009602572841785968,0.01718340186915998
20250505-2500203181,Neutral,11.3,-24.2,0.27324211279307165,0.30718572742234795,0.040382286196471134,0.3670767730713401,0.0010156582689426195,2.0654706035914685e-05,0.017098935548807793,0.01029739516027249,2.9359137352411975,0.22729781983960307,0.07285425193299247,0.0031364720831882536,0.013404945202389532,0.01964965752218149,0.008728592911771672,0.006396237761766921
20250505-2500203181,Negative,17.6,-4.9,0.3444318739618599,0.392676527299855,0.06163675680188143,0.46457680946658886,-0.00047309434879487836,0.00016304307662303905,0.03408215647366418,0.018616112951247835,6.351592418252814,0.38624877961764226,0.15898617779460578,0.06046509400301003,0.06543587566869215,0.009421723151263363,0.005590578122536868,0.0054146559861940925
